,Real,Predicted
2017-03-31,71904.0,66913.98
2017-04-30,72120.0,66934.43
2017-05-31,73128.0,67076.93
2017-06-30,74571.0,67741.305
2017-07-31,75592.0,68688.04
2017-08-31,76612.0,69352.59
2017-09-30,76455.0,70010.36
2017-10-31,76301.0,69909.57
2017-11-30,75851.0,69810.54
2017-12-31,76832.0,69520.25
2018-01-31,77312.0,70151.3
2018-02-28,77631.0,70457.51
2018-03-31,78105.0,70660.0
2018-04-30,79194.0,70959.28
2018-05-31,80503.0,71639.1
2018-06-30,81839.0,72440.46
2018-07-31,82858.0,73238.73
2018-08-31,83564.0,73833.25
2018-09-30,84892.0,74237.53
2018-10-31,85899.0,74980.42
2018-11-30,87703.0,75528.06
2018-12-31,88240.0,76474.445
2019-01-31,89280.0,76747.47
2019-02-28,90700.0,77264.81
2019-03-31,91477.0,77946.945
2019-04-30,91681.0,78308.41
2019-05-31,90667.0,78401.94
2019-06-30,89700.0,77931.41
2019-07-31,89473.0,77469.484
2019-08-31,89197.0,77359.164
2019-09-30,88925.0,77224.08
2019-10-31,88889.0,77089.91
2019-11-30,88579.0,77072.07
2019-12-31,88475.0,76917.75
2020-01-31,88137.0,76865.68
2020-02-29,87601.0,76695.414
