,Real,Predicted
2017-06-30,130855.0,116613.41
2017-07-31,133561.0,118018.016
2017-08-31,136159.0,119425.03
2017-09-30,139568.0,120818.87
2017-10-31,141565.0,122217.125
2017-11-30,142984.0,123605.26
2017-12-31,143335.0,124994.336
2018-01-31,143232.0,126358.32
2018-02-28,142394.0,127633.88
2018-03-31,141781.0,128745.33
2018-04-30,142559.0,129667.95
2018-05-31,144413.0,130494.78
2018-06-30,145306.0,131263.95
2018-07-31,145488.0,131983.62
2018-08-31,145178.0,132560.8
2018-09-30,144918.0,133006.55
2018-10-31,145262.0,133281.5
2018-11-30,144737.0,133462.3
2018-12-31,146069.0,133573.03
2019-01-31,146959.0,133675.27
2019-02-28,148607.0,133802.14
2019-03-31,149928.0,134003.61
2019-04-30,151379.00000000003,134278.7
2019-05-31,152967.99999999997,134567.17
2019-06-30,154187.00000000003,134826.25
2019-07-31,154849.00000000003,135105.12
2019-08-31,155728.0,135430.45
2019-09-30,156000.0,135816.64
2019-10-31,156279.0,136248.62
2019-11-30,157410.0,136687.39
2019-12-31,157288.99999999997,137168.2
2020-01-31,157342.99999999997,137602.73
2020-02-29,156719.99999999997,138005.7
