,Real,Predicted
2017-03-31,166598.0,124390.19
2017-04-30,167255.0,124481.27
2017-05-31,169088.0,124580.75
2017-06-30,170769.0,124858.54
2017-07-31,171894.0,125113.52
2017-08-31,172524.0,125284.26
2017-09-30,172628.0,125379.88
2017-10-31,173621.0,125395.68
2017-11-30,175099.0,125546.4
2017-12-31,177010.0,125770.73
2018-01-31,178893.0,126060.63
2018-02-28,180936.0,126346.0
2018-03-31,183082.0,126655.15
2018-04-30,184754.0,126979.195
2018-05-31,186231.0,127231.06
2018-06-30,187894.0,127453.016
2018-07-31,190014.0,127702.29
2018-08-31,192275.0,128018.93
2018-09-30,194771.0,128355.08
2018-10-31,195563.0,128724.09
2018-11-30,196620.0,128840.69
2018-12-31,197067.0,128995.914
2019-01-31,198897.0,129061.41
2019-02-28,200305.0,129328.7
2019-03-31,201504.0,129533.336
2019-04-30,202391.0,129706.875
2019-05-31,202898.0,129834.81
2019-06-30,203315.0,129907.77
2019-07-31,203637.0,129967.68
2019-08-31,203876.0,130013.89
2019-09-30,204191.0,130048.14
2019-10-31,205284.0,130093.25
2019-11-30,205875.0,130249.375
2019-12-31,206481.0,130333.54
2020-01-31,205965.0,130419.65
2020-02-29,205906.0,130346.34
