,Real,Predicted
2017-03-31,151243.0,150256.4
2017-04-30,152337.0,151400.39
2017-05-31,152768.0,152778.28
2017-06-30,153022.0,153870.92
2017-07-31,153668.0,154490.12
2017-08-31,154593.0,154780.61
2017-09-30,155696.0,155083.05
2017-10-31,156734.0,155622.05
2017-11-30,157845.0,156301.12
2017-12-31,158890.0,157028.5
2018-01-31,159374.0,157716.55
2018-02-28,159328.0,158375.81
2018-03-31,159294.0,158873.11
2018-04-30,160168.0,159054.72
2018-05-31,161248.0,159070.52
2018-06-30,162397.0,159248.62
2018-07-31,163241.0,159807.2
2018-08-31,164155.0,160424.5
2018-09-30,164997.0,161005.89
2018-10-31,165359.0,161470.56
2018-11-30,165993.0,161920.61
2018-12-31,166371.0,162280.69
2019-01-31,167711.0,162500.92
2019-02-28,168681.0,162807.28
2019-03-31,170093.0,163135.23
2019-04-30,170524.0,163728.66
2019-05-31,171240.0,164211.61
2019-06-30,171678.0,164709.03
2019-07-31,172391.0,164929.78
2019-08-31,172988.0,165207.05
2019-09-30,173547.0,165426.64
2019-10-31,174437.0,165707.12
2019-11-30,175060.0,165955.05
2019-12-31,175790.0,166215.22
2020-01-31,175967.0,166535.55
2020-02-29,176519.0,166776.19
