,Real,Predicted
2017-04-30,319942.0,315751.2
2017-05-31,322015.0,316929.66
2017-06-30,323540.0,317990.0
2017-07-31,324465.0,318779.66
2017-08-31,324647.99999999994,319406.88
2017-09-30,324916.0,320128.28
2017-10-31,325933.00000000006,320900.3
2017-11-30,327360.0,321631.7
2017-12-31,328856.0,322130.53
2018-01-31,330078.0,322483.56
2018-02-28,331088.0,322813.72
2018-03-31,332005.0,323292.5
2018-04-30,332773.0,323932.38
2018-05-31,333201.0,324597.7
2018-06-30,334256.0,325193.5
2018-07-31,336449.0,325687.7
2018-08-31,338882.99999999994,326128.94
2018-09-30,341602.0,326571.44
2018-10-31,342567.99999999994,327067.9
2018-11-30,344053.0,327678.8
2018-12-31,344176.0,328508.1
2019-01-31,345582.00000000006,329456.25
2019-02-28,347180.0,330315.53
2019-03-31,349806.0,331008.6
2019-04-30,350891.00000000006,331461.06
2019-05-31,351754.0,331945.16
2019-06-30,352067.0,332387.47
2019-07-31,352662.0,333022.44
2019-08-31,353440.0,333653.3
2019-09-30,354102.0,334224.66
2019-10-31,355769.0,334531.5
2019-11-30,356795.0,334782.44
2019-12-31,358797.0,335008.44
2020-01-31,360125.0,335315.8
2020-02-29,361766.00000000006,335686.97
